Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
KRE,,,14000.0,66.0,25000.0,66,99.0,14000.0,99,40000.0,,,0,100.0,17000.0,100,15410.6201171875,,,0,,,0,40000.0,55.0,35000.0,135,,,0,15410.6201171875,,,0,,,0,15410.6201171875,,,0,,,0
KV,,,30000.0,72.0,32000.0,882,2.0,28100.0,515,30900.0,10.0,30900.0,215,100.0,25000.0,325,2000.0,,,0,,,0,28900.0,45.0,28700.0,685,16.0,28300.0,1085,13533.4599609375,10.0,34000.0,10,,,0,25100.0,14.0,29000.0,162,12.0,25100.0,223
LBH,,,4740.0,145.0,4700.0,6104,42.0,4410.0,3437,4730.0,7.0,4720.0,1061,2.0,3800.0,604,4500.0,,,0,,,0,4990.0,118.0,4990.0,2159,300.0,4610.0,1945,5400.0,6.0,5400.0,588,10.0,4500.0,10,4880.0,36.0,4880.0,2229,179.0,4000.0,406
LC,,,6200.0,93.0,6200.0,1563,5.0,4640.0,247,5000.0,213.0,5000.0,1999,200.0,4200.0,200,3176.93994140625,24.0,9000.0,64,,,0,5000.0,331.0,5000.0,3690,53.0,4210.0,553,3176.93994140625,10.0,5000.0,95,,,0,5280.0,714.0,5280.0,3706,12.0,4600.0,22
LCB,,,700000.0,1.0,950000.0,2,1.0,650000.0,10,732000.0,1.0,1000000.0,2,1.0,800000.0,1,330133.84375,,,0,,,0,720000.0,1.0,720000.0,16,1.0,310000.0,3,330133.84375,,,0,,,0,950000.0,1.0,1000000.0,1,1.0,400000.0,1
LCR,,,1800.0,22.0,5400.0,71,107.0,1840.0,230,1800.0,,,0,10.0,1800.0,10,2948.300048828125,,,0,,,0,4000.0,290.0,4000.0,310,20.0,1800.0,20,2948.300048828125,,,0,,,0,1800.0,,,0,,,0
LD,,,12000.0,90.0,12000.0,90,8.0,11000.0,842,11900.0,21.0,11900.0,310,40.0,7800.0,40,5092.5,,,0,,,0,10000.0,80.0,12300.0,175,87.0,10000.0,237,5092.5,,,0,,,0,10000.0,,,0,,,0
LDE,,,11100.0,66.0,11000.0,1601,8.0,10600.0,1517,13300.0,36.0,13300.0,261,5.0,9430.0,889,10000.0,,,0,,,0,11600.0,1340.0,11600.0,3144,4.0,10100.0,3015,11400.0,14.0,11400.0,214,10.0,6500.0,10,11800.0,14.0,11800.0,351,59.0,9600.0,1051
LDI,,,550.0,1000.0,525.0,2742,1941.0,102.0,2441,649.0,66.0,425.0,4447,1.0,325.0,1,282.5799865722656,,,0,,,0,458.1199951171875,1000.0,590.0,10034,200.0,430.0,1200,375.0,20.0,740.0,20,,,0,678.0,752.0,678.0,1052,100.0,550.0,100
LES,,,1980.0,162.0,1980.0,2174,12.0,900.0,2212,1180.0,3.0,1400.0,436,395.0,900.0,585,228.57000732421875,50.0,1500.0,150,,,0,1270.0,45.0,1270.0,7679,500.0,900.0,1079,228.57000732421875,,,0,,,0,1500.0,260.0,1430.0,646,,,0
LFE,,,161300.0,1.0,160000.0,8,10.0,150000.0,10,172000.0,4.0,172000.0,18,10.0,150000.0,10,75255.75,,,0,,,0,181500.0,12.0,182000.0,18,10.0,150000.0,11,75255.75,,,0,,,0,190000.0,3.0,174000.0,54,10.0,150000.0,12
LFL,,,469000.0,1.0,469000.0,9,1.0,250000.0,1,387000.0,1.0,349000.0,20,2.0,240000.0,2,122472.078125,,,0,,,0,350000.0,1.0,350000.0,11,1.0,250000.0,1,122472.078125,,,0,,,0,442000.0,1.0,441000.0,3,1.0,250000.0,1
LFP,,,15000.0,,,0,55.0,3570.0,88,9000.0,21.0,9000.0,25,18.0,3000.0,18,7366.35009765625,,,0,,,0,9000.0,,,0,,,0,7366.35009765625,,,0,,,0,7000.0,,,0,,,0
LHP,,,3414.02001953125,58.0,3390.0,5482,20.0,3210.0,4372,4053.080078125,200.0,3500.0,1783,138.0,2810.0,163,3600.0,61.0,3600.0,1411,,,0,3600.0,342.0,3600.0,4887,100.0,3310.0,1307,3000.0,8.0,3000.0,164,,,0,3450.0,266.0,3450.0,2344,184.0,3000.0,566
LI,,,2190.0,170.0,2190.0,9322,70.0,1960.0,6529,2000.0,172.0,2100.0,540,500.0,2010.0,5311,1200.0,,,0,,,0,2400.0,770.0,2400.0,3013,74.0,2050.0,10300,472.2900085449219,100.0,2190.0,100,,,0,1900.0,1188.0,1950.0,1977,1000.0,1790.0,3490
LIO,,,398.7699890136719,500.0,490.0,21282,2000.0,350.0,4704,466.2000122070313,200.0,465.0,2136,105.0,300.0,1452,200.0,,,0,,,0,419.0,270.0,419.0,6350,250.0,292.0,15155,68.5999984741211,,,0,100.0,100.0,100,400.0,5675.0,445.0,6595,500.0,350.0,2435
LIS,450000.0,,475000.0,10.0,475000.0,12,5.0,451000.0,105,450000.0,4.0,499000.0,6,2.0,475000.0,104,255694.21875,,,0,,,0,451000.0,14.0,475000.0,20,1.0,451000.0,101,255694.21875,,,0,,,0,450000.0,15.0,475000.0,15,100.0,450000.0,100
LIT,,,16000.0,2.0,18000.0,361,,,0,19900.0,398.0,19900.0,869,,,0,13529.1103515625,,,0,,,0,18900.0,34.0,18600.0,296,,,0,13529.1103515625,,,0,,,0,14500.0,100.0,19600.0,1800,,,0
LOG,68000.0,,68100.0,186.0,68100.0,243,100.0,68000.0,120,68900.0,50.0,68100.0,103,100.0,68000.0,107,65000.0,,,0,,,0,69700.0,1.0,69000.0,387,360.0,68100.0,460,28013.400390625,1.0,69700.0,1,,,0,68100.0,10.0,68100.0,20,100.0,68000.0,120
LSE,,,9300.0,107.0,9850.0,2475,12.0,9400.0,1982,9800.0,53.0,9800.0,2111,199.0,9110.0,939,9000.0,25.0,10000.0,81,,,0,9680.0,228.0,9680.0,2699,4.0,9150.0,3460,10000.0,70.0,10000.0,354,10.0,8000.0,10,9380.0,8.0,9380.0,1060,351.0,8800.0,659
LSL,,,415000.0,1.0,497000.0,3,,,0,300000.0,1.0,489000.0,6,,,0,204785.046875,,,0,,,0,420000.0,4.0,480000.0,4,,,0,204785.046875,,,0,,,0,500000.0,1.0,400000.0,2,,,0
LST,34.0,,240.0,1731.0,240.0,15271,1291.0,141.0,53697,190.0,8.0,190.0,7938,92.0,150.0,88652,120.0,183.0,150.0,1337,,,0,170.0,48.0,169.0,45567,100.0,165.0,44071,110.0,1423.0,110.0,11819,2029.0,100.0,2029,140.0,244.0,283.0,6208,200.0,135.0,36444
LTA,,,4700.0,15.0,4600.0,1917,20.0,4110.0,1427,4400.0,81.0,4400.0,980,143.0,3310.0,1382,3800.0,15.0,3800.0,215,,,0,4100.0,35.0,4100.0,2140,4.0,3650.0,1442,3800.0,141.0,3800.0,225,10.0,3500.0,10,4680.0,504.0,4680.0,948,91.0,4110.0,473
LU,,,135000.0,2.0,149000.0,3,,,0,80000.0,,,0,,,0,62066.01953125,,,0,,,0,120000.0,,,0,13.0,90100.0,52,62066.01953125,,,0,,,0,140000.0,,,0,,,0
MAG,,,305.0,133.0,400.0,6283,607.0,326.0,1449,349.0,21.0,349.0,534,100.0,87.0,100,117.5500030517578,14.0,300.0,14,,,0,250.0,40.0,250.0,3220,500.0,170.0,3100,117.5500030517578,10.0,350.0,10,,,0,104.0,400.0,397.0,515,364.0,104.0,464
MAI,86.0,,299.2900085449219,4956.0,325.0,78833,95.0,299.0,12443,341.19000244140625,8078.0,340.0,23014,2000.0,301.0,6829,400.0,40.0,400.0,40,,,0,349.5599975585937,469.0,350.0,45490,2500.0,331.0,15813,300.0,100.0,380.0,100,939.0,300.0,939,300.0,312.0,310.0,28070,1699.0,300.0,7499
MB,,,8985.400390625,250.0,10000.0,1600,100.0,8000.0,883,8632.009765625,3.0,9000.0,123,1000.0,7510.0,1081,8000.0,,,0,,,0,8400.0,30.0,8400.0,883,1000.0,7260.0,1503,8400.0,,,0,,,0,625.0,,,0,,,0
MCB,,,349000.0,1.0,400000.0,1,,,0,380000.0,1.0,380000.0,2,,,0,166644.328125,,,0,1.0,175000.0,1,325000.0,1.0,320000.0,6,,,0,166644.328125,,,0,,,0,350000.0,,,0,1.0,275000.0,1
MCG,12.0,39.0,38.900001525878906,2743.0,38.900001525878906,35995,3394.0,34.79999923706055,338532,35.5,2689.0,35.5,113479,2.0,35.400001525878906,96339,34.0,1728.0,34.0,7606,100.0,30.0,980,38.900001525878906,1627.0,38.900001525878906,7207,22933.0,35.0,183567,36.0,938.0,36.0,1424,1635.0,28.0,8462,38.900001525878906,7539.0,38.900001525878906,7639,48.0,32.5,40455
MEA,,,4090.0,362.0,4090.0,15536,233.0,3120.0,3435,3452.68994140625,2253.0,3490.0,7254,1000.0,3000.0,3821,5000.0,50.0,4000.0,70,,,0,3100.0,1474.0,3700.0,36746,2.0,3100.0,2671,5000.0,20.0,3900.0,20,,,0,2880.0,18.0,2980.0,16377,898.0,2880.0,2841
MED,,,1295.4100341796875,1693.0,1300.0,18304,260.0,1210.0,5410,1470.0,652.0,1470.0,7601,50.0,1210.0,2112,2000.0,,,0,,,0,1200.0,497.0,1370.0,8001,871.0,1200.0,7351,1400.0,31.0,1400.0,774,25.0,1000.0,25,1310.0,59.0,1300.0,5397,9.0,1150.0,2517
MFE,,,95000.0,5.0,99000.0,28,2.0,86700.0,9,60000.0,1.0,91900.0,36,2.0,60000.0,2,43953.23046875,,,0,,,0,91900.0,2.0,91900.0,100,4.0,60000.0,4,43953.23046875,,,0,,,0,91000.0,16.0,91000.0,84,2.0,2.0,2
MFK,,,324.70001220703125,126.0,324.0,18209,3000.0,292.0,124352,320.0,394.0,320.0,8737,4363.0,275.0,104662,220.0,,,0,1.0,22.0,1,316.0,176.0,316.0,50064,900.0,281.0,133140,200.0,21.0,200.0,934,,,0,325.0,4046.0,325.0,4546,4320.0,275.0,118532
MFL,,,237000.0,1.0,237000.0,3,,,0,300000.0,1.0,160000.0,3,,,0,61608.8515625,,,0,,,0,230000.0,8.0,230000.0,16,,,0,61608.8515625,,,0,,,0,298000.0,1.0,298000.0,3,,,0
MG,,,90.0,190.0,90.0,79580,93.0,86.0,63009,89.0,443.0,89.0,63097,5423.0,80.0,50980,60.0,,,0,,,0,99.0,503.0,99.0,263512,358.0,89.0999984741211,93221,85.0,1230.0,80.0,1285,,,0,105.0,4460.0,105.0,24247,250.0,82.19999694824219,9443
MGC,,,16000.0,41.0,16000.0,111,,,0,14000.0,26.0,14000.0,34,,,0,8497.3798828125,,,0,,,0,20000.0,85.0,20000.0,100,,,0,8497.3798828125,27.0,20000.0,27,,,0,15000.0,2.0,15000.0,2,,,0
MGS,,,158.0,18530.0,180.0,76551,1039.0,158.0,14433,172.0,296.0,172.0,1774,10.0,109.0,5374,130.0,528.0,130.0,13420,,,0,177.0,341.0,248.0,15480,790.0,177.0,7890,100.0,409.0,150.0,1330,10.0,100.0,10,220.0,11.0,220.0,1873,11.0,150.0,1698
MHL,,,4220.35986328125,55.0,5640.0,3296,250.0,4350.0,2090,5930.10986328125,3.0,5900.0,396,421.0,3820.0,731,2700.0,,,0,,,0,4010.0,24.0,4620.0,3965,125.0,4010.0,2632,3000.0,1.0,4900.0,134,,,0,6400.0,100.0,6090.0,1178,16.0,4100.0,271
MHP,,,5828.56005859375,68.0,6000.0,68,43.0,4590.0,580,4286.33984375,1.0,6500.0,1,,,0,2091.989990234375,166.0,4800.0,2216,,,0,5000.0,14.0,5000.0,107,,,0,2091.989990234375,10.0,5000.0,110,,,0,4800.0,113.0,4800.0,113,80.0,3000.0,80
MLI,,,25000.0,2.0,26000.0,19,91.0,25000.0,547,22000.0,,,0,4.0,17000.0,54,10185.0,,,0,,,0,23000.0,54.0,25000.0,76,25.0,24000.0,429,10185.0,,,0,,,0,22000.0,9.0,30000.0,9,,,0
MPC,,,1740.0,49.0,1740.0,3818,88.0,1660.0,3348,1620.0,50.0,1950.0,1243,1.0,1600.0,651,655.6900024414062,,,0,,,0,1800.0,140.0,1830.0,1535,350.0,1710.0,2570,400.0,10.0,2600.0,10,,,0,1680.0,500.0,2000.0,500,,,0
MSL,,,189000.0,1.0,190000.0,12,1.0,163000.0,4,222000.0,1.0,224000.0,2,1.0,100000.0,1,82878.2578125,,,0,1.0,90000.0,1,195000.0,3.0,195000.0,14,1.0,180000.0,4,82878.2578125,,,0,,,0,218000.0,1.0,218000.0,2,,,0
MTC,,,1000.0,14.0,2400.0,14,,,0,2000.0,20.0,3500.0,1755,,,0,446.2900085449219,,,0,,,0,369.0,356.0,369.0,1330,30.0,0.5,30,446.2900085449219,,,0,,,0,360.0,,,0,30.0,39.0,30
MTP,,,1800.0,1574.0,1800.0,11910,,,0,1640.0,252.0,1640.0,11405,100.0,1000.0,100,3000.0,,,0,,,0,1880.0,956.0,1880.0,30722,1608.0,1300.0,3608,1019.3400268554688,,,0,,,0,1500.0,460.0,1500.0,13243,,,0
MUS,,,226.0500030517578,5715.0,290.0,58119,773.0,256.0,11544,299.0,223.0,299.0,14189,300.0,242.0,6284,170.35000610351562,,,0,,,0,350.0,500.0,349.0,25217,9310.0,300.0,11009,170.35000610351562,,,0,,,0,310.0,3982.0,310.0,34156,631.0,210.0,3207
MWF,,,200.0,489.0,399.0,4641,4.0,283.0,102106,398.0,100.0,350.0,1684,100000.0,1.0,100000,300.0,,,0,,,0,300.0,300.0,350.0,6500,1000.0,275.0,105200,186.97999572753903,100.0,410.0,100,,,0,500.0,319.0,499.0,4269,100.0,30.0,100100
N,33.0,,125.0,49522.0,125.0,206003,198899.0,124.0,310225,125.0,15134.0,125.0,45595,13.0,123.0,10209,130.0,213.0,130.0,213,1000.0,100.0,1500,115.0,1714.0,115.0,124316,4669.0,102.0,68848,90.0,107.0,97.0,107,900.0,90.0,900,122.58000183105467,13007.0,125.0,57127,2000.0,95.0,49380
,25.0,,25.0,7363.0,25.100000381469727,280843,100.0,25.0,100,26.34000015258789,5000.0,50.0,12443,100.0,25.0,100,25.100000381469727,500.0,25.100000381469727,1000,412.0,1.100000023841858,5546,25.0,5595.0,25.100000381469727,124084,100.0,25.0,100,1.0,42.0,16.0,2441,4871.0,1.0,4871,25.0,44720.0,25.100000381469727,115765,100.0,25.0,100
NAB,,,141.0,2378.0,141.0,2478,,,0,146.85000610351562,251.0,148.0,251,1620.0,90.0,1630,150.0,62.0,150.0,62,,,0,125.0,719.0,125.0,9429,2409.0,96.0,13249,70.0,980.0,140.0,980,180.0,70.0,180,139.0,321.0,139.0,594,,,0
NCS,,,86.30000305175781,9963.0,90.0,65806,70.0,42.0,78136,38.0,2087.0,38.0,75219,,,0,90.0,992.0,90.0,1992,,,0,40.0,29994.0,40.0,616866,5000.0,38.0,183851,50.0,3450.0,50.0,3455,,,0,38.900001525878906,6328.0,38.900001525878906,310859,20000.0,29.0,32192
NE,150.0,,300.0,81288.0,300.0,89347,876.0,226.0,4484,488.0,112.0,488.0,3879,40.0,260.0,1390,300.0,,,0,,,0,270.0,606.0,270.0,13577,1108.0,244.0,5458,300.0,148.0,300.0,148,,,0,216.0,11900.0,216.0,115986,100.0,200.0,3448
NF,,,10800.0,10.0,10300.0,14,,,0,10400.0,,,0,,,0,5092.5,,,0,,,0,14000.0,37.0,14000.0,90,24.0,10400.0,24,5092.5,,,0,,,0,8000.0,,,0,,,0
NFI,,,17.0,6116.0,17.799999237060547,186878,15536.0,16.200000762939453,449987,40.0,25552.0,40.0,25552,174.0,19.0,375722,15.0,1000.0,20.0,1000,1000.0,8.0,1000,22.0,20604.0,22.0,162475,133685.0,20.0,474305,18.0,9000.0,18.0,19000,1200.0,10.0,1200,21.75,5000.0,50.0,5012,50000.0,20.0,259809
NG,,,900.5800170898438,50.0,1000.0,1088,242.0,816.0,342,650.0,515.0,1070.0,3345,,,0,950.0,100.0,1300.0,100,,,0,969.0,196.0,969.0,6144,295.0,880.0,1520,780.8099975585938,50.0,930.0,60,,,0,1000.0,15.0,1000.0,1347,200.0,655.0,210
NL,,,7607.4599609375,117.0,7790.0,1274,39.0,6000.0,1761,6000.0,121.0,6000.0,1376,4.0,5500.0,1447,5000.0,,,0,,,0,6650.0,178.0,6600.0,4303,4.0,5890.0,2618,5000.0,10.0,5960.0,10,,,0,5060.0,211.0,7000.0,1117,95.0,5060.0,1245
NN,,,59000.0,5.0,59000.0,79,100.0,58000.0,419,57000.0,,,0,71.0,57000.0,291,30000.0,,,0,,,0,58000.0,10.0,58800.0,21,30.0,58000.0,218,29292.80078125,,,0,,,0,50000.0,,,0,100.0,57000.0,100
NOZ,,,16000.0,,,0,50.0,10000.0,50,35000.0,6.0,40000.0,6,,,0,43539.53125,,,0,,,0,40000.0,,,0,10.0,11000.0,10,43539.53125,,,0,,,0,43539.53125,,,0,,,0
NR,,,416.0,650.0,416.0,94822,2450.0,376.0,40450,380.0,9000.0,400.0,15088,10000.0,362.0,30900,350.0,500.0,600.0,500,,,0,407.0,3345.0,407.0,162629,10000.0,363.0,60000,197.2100067138672,,,0,,,0,420.0,7309.0,420.0,27553,10000.0,339.0,47201
NS,,,337.79998779296875,1445.0,339.0,49691,645.0,307.0,21559,290.0,635.0,290.0,31172,120.0,260.0,2982,250.0,,,0,,,0,330.0,4562.0,330.0,61316,54.0,290.0,14042,342.0,1377.0,345.0,1760,,,0,350.0,200.0,335.0,12809,99.0,310.0,6672
NST,,,1790.0,1938.0,1790.0,2474,162.0,1220.0,165,1590.0,740.0,1590.0,1378,300.0,1210.0,300,1200.0,16.0,2500.0,16,,,0,1590.0,268.0,1590.0,2857,188.0,1240.0,988,1339.1300048828125,10.0,1570.0,212,,,0,1396.280029296875,24.0,1590.0,830,168.0,1210.0,168
NUT,88.0,,306.0,236.0,360.0,6918,467.0,306.0,8333,360.0,965.0,360.0,5102,400.0,251.0,2712,250.0,10.0,300.0,10,,,0,372.0,228.0,377.0,14011,76.0,372.0,19863,275.0,,,0,996.0,275.0,996,281.0,67.0,300.0,4952,988.0,280.0,17788
NV1,135000.0,,140000.0,2.0,140000.0,30,1.0,136000.0,101,172000.0,1.0,190000.0,10,5.0,136000.0,105,93389.109375,,,0,,,0,135000.0,1.0,139000.0,8,100.0,135000.0,100,93389.109375,,,0,,,0,135000.0,32.0,136000.0,40,100.0,135000.0,100
NV2,,,201428.5625,4.0,249000.0,30,100.0,200000.0,100,200000.0,1.0,350000.0,1,100.0,200000.0,100,129928.8828125,,,0,,,0,200000.0,15.0,250000.0,28,100.0,200000.0,100,129928.8828125,,,0,,,0,200000.0,10.0,375000.0,10,20.0,201000.0,120
O,,,96.0,785.0,96.0,233446,982.0,85.0,63422,93.0,264.0,99.0,27164,539.0,93.0,20743,110.0,867.0,110.0,1989,100.0,100.0,10902,101.0,761.0,101.0,422708,251.0,99.5,83770,95.0,450.0,95.0,7653,1707.0,75.0,6707,123.0,1087.0,123.0,226030,3267.0,91.0,38343
OFF,,,111.0,3410.0,111.0,33025,7465.0,99.0,48615,103.6500015258789,1150.0,104.0,7383,9233.0,82.0,19063,120.0,,,0,,,0,95.0,580.0,95.0,43337,350.0,92.0999984741211,27321,100.0,1228.0,100.0,1228,,,0,117.0,273.0,117.0,40201,20000.0,85.0,63645
OLF,,,1500.0,150.0,2000.0,889,1074.0,1500.0,4600,2000.0,282.0,2000.0,282,,,0,949.47998046875,,,0,,,0,1100.0,8.0,2000.0,8,170.0,1100.0,664,949.47998046875,,,0,,,0,1100.0,,,0,451.0,1100.0,983
OS,,,46000.0,24.0,46000.0,523,10.0,45000.0,32,45000.0,1.0,50000.0,12,,,0,45000.0,,,0,,,0,47000.0,118.0,47000.0,126,10.0,45000.0,57,30207.76953125,,,0,,,0,55000.0,16.0,50000.0,16,,,0
OVE,,,141.0,222.0,141.0,34825,82.0,131.0,20726,138.0,1098.0,138.0,6368,1826.0,111.0,52495,125.0,4076.0,125.0,7076,648.0,101.0,1248,144.0,933.0,144.0,22363,30.0,142.0,30314,125.0,2.0,125.0,11264,,,0,146.0,1629.0,146.0,21073,12.0,145.0,40096
PBU,,,19161.5390625,96.0,19400.0,146,11.0,17200.0,19,19500.0,88.0,19500.0,88,1.0,16100.0,6,8070.330078125,,,0,,,0,20000.0,7.0,20000.0,219,30.0,17500.0,66,8070.330078125,,,0,5.0,10000.0,5,20900.0,16.0,20900.0,242,30.0,18000.0,213
PCB,,,2400.0,338.0,2450.0,4236,1321.0,2400.0,1321,2500.0,100.0,2450.0,3086,500.0,2020.0,2600,2300.0,,,0,,,0,2070.0,30.0,2490.0,2904,351.0,2070.0,2182,801.7100219726562,30.0,3390.0,30,,,0,2680.22998046875,160.0,2690.0,673,400.0,1820.0,431
PDA,,,2500.0,283.0,2500.0,4637,84.0,2350.0,426,2690.0,3.0,2690.0,1202,100.0,2400.0,349,3000.0,62.0,3000.0,62,50.0,2200.0,50,2400.0,168.0,2400.0,3148,15.0,2100.0,568,6000.0,50.0,2400.0,359,,,0,2870.0,18.0,2870.0,1278,97.0,2010.0,297
PE,,,9.18000030517578,2784.0,9.25,3549284,9370.0,9.18000030517578,1112482,9.100000381469728,1000.0,9.199999809265137,2431263,128819.0,9.100000381469728,1623756,12.0,53.0,12.0,53,,,0,9.010000228881836,4300.0,9.010000228881836,4958203,1800.0,9.0,2874365,12.5,10000.0,11.0,24550,,,0,8.600000381469727,30000.0,9.899999618530272,2067469,28750.0,8.5,711263
PFE,,,595.719970703125,380.0,900.0,2441,1097.0,430.0,2737,450.0,15.0,1090.0,25,520.0,450.0,520,900.0,300.0,825.0,300,,,0,1380.0,280.0,1200.0,1801,100.0,200.0,100,500.0,20.0,899.0,20,309.0,500.0,309,300.0,,,0,610.0,300.0,610
PFG,,,1968333.25,,,0,2.0,2200000.0,6,1968333.25,,,0,,,0,1968333.25,,,0,,,0,5000000.0,,,0,,,0,1968333.25,,,0,,,0,1968333.25,,,0,,,0
PG,,,47.900001525878906,1281.0,47.900001525878906,1163487,10000.0,45.09999847412109,293694,44.0,8500.0,46.0,460407,19645.0,44.0,160767,55.0,10000.0,46.0,14082,,,0,46.59999847412109,9145.0,46.59999847412109,851324,75314.0,43.5,863638,50.0,,,0,,,0,54.900001525878906,6156.0,54.79999923706055,60388,600.0,42.0,252648
PIB,,,700.0,1327.0,700.0,1827,11.0,420.0,569,1450.0,28.0,1450.0,228,419.0,200.0,419,548.4000244140625,2000.0,700.0,2000,,,0,700.0,1694.0,700.0,2451,100.0,150.0,100,548.4000244140625,2000.0,700.0,2000,,,0,700.0,1035.0,700.0,1111,13.0,100.0,13
PK,,,450.0,65.0,475.0,2313,1430.0,450.0,1430,999.0,364.0,999.0,1718,,,0,832.27001953125,,,0,,,0,600.0,500.0,950.0,933,1000.0,450.0,1000,832.27001953125,,,0,,,0,1350.0,232.0,1350.0,554,,,0
POW,6000.0,,13000.0,12.0,13800.0,153,391.0,13000.0,491,15000.0,90.0,15000.0,371,100.0,10000.0,200,9500.0,,,0,,,0,13100.0,3.0,13500.0,291,195.0,13100.0,682,15400.0,,,0,,,0,14800.0,4.0,14800.0,146,50.0,8700.0,291
PPA,,,300.0,2020.0,340.0,4641,647.0,306.0,9468,100.0,12.0,500.0,12,,,0,300.0,,,0,,,0,333.07000732421875,86.0,348.0,6333,741.0,300.0,841,100.0,,,0,1000.0,220.0,1000,200.6499938964844,8.0,260.0,655,54.0,200.0,1510
PSH,,,10000.0,40.0,10300.0,4778,100.0,8000.0,1200,9500.0,13.0,9500.0,227,,,0,3810.2099609375,,,0,,,0,8000.0,33.0,12000.0,8033,,,0,3810.2099609375,32.0,13000.0,32,,,0,9500.0,16.0,9500.0,678,,,0
PSL,,,4400.0,143.0,4400.0,1317,25.0,3800.0,845,3610.0,93.0,4790.0,172,5.0,3600.0,312,4500.0,,,0,,,0,4900.0,175.0,4900.0,4439,12.0,4010.0,1956,6000.0,96.0,6000.0,96,,,0,5310.0,392.0,5310.0,720,38.0,3250.0,70
PSM,,,2220.0,82.0,2500.0,1079,100.0,2230.0,2269,2000.0,7.0,2250.0,616,2364.0,2000.0,2364,2500.0,,,0,,,0,2440.0,45.0,2440.0,4058,70.0,2310.0,1583,1299.199951171875,35.0,3000.0,35,,,0,1520.0,74.0,2750.0,470,60.0,1510.0,653
PSS,,,1250.0,41.0,1300.0,2003,500.0,1260.0,4490,1250.0,32.0,1250.0,32,457.0,1200.0,457,450.0,,,0,,,0,1350.0,716.0,1350.0,7251,130.0,1200.0,4630,649.5999755859375,100.0,1600.0,100,,,0,1000.0,16.0,1400.0,38,978.0,1000.0,1527
PT,,,587.0,140.0,586.0,17204,270.0,526.0,10049,491.0,174.0,491.0,11656,420.0,490.0,5990,480.0,915.0,480.0,2136,,,0,519.0,1144.0,519.0,32642,50.0,504.0,14784,550.0,242.0,550.0,242,13.0,450.0,13,510.0,174.0,510.0,39193,10.0,500.0,12744
PWO,,,328.0,13.0,328.0,38938,5.0,325.0,11913,300.0,793.0,300.0,10061,100.0,280.0,5112,290.0,538.0,290.0,6676,,,0,334.0,903.0,334.0,21596,625.0,321.0,12353,330.0,360.0,330.0,5501,50.0,300.0,150,340.0,891.0,340.0,37393,18.0,304.0,23257
QCR,,,900000.0,2.0,1250000.0,10,1.0,700000.0,1,880000.0,1.0,889000.0,7,1.0,760000.0,2,850000.0,,,0,,,0,950000.0,1.0,959000.0,6,1.0,900000.0,2,363299.75,,,0,,,0,1090000.0,1.0,970000.0,4,1.0,500000.0,1
RAD,,,15500.0,100.0,17000.0,592,9.0,15500.0,397,14100.0,,,0,13.0,14100.0,44,3698.6201171875,,,0,,,0,15500.0,164.0,15500.0,588,29.0,14000.0,305,3698.6201171875,10.0,14500.0,10,,,0,13000.0,64.0,19000.0,64,,,0
RAG,,,600000.0,1.0,700000.0,3,1.0,510000.0,2,600000.0,,,0,,,0,258128.515625,,,0,,,0,600000.0,1.0,900000.0,1,1.0,600000.0,2,258128.515625,,,0,,,0,580000.0,,,0,,,0
RAM,,,2100.0,100.0,3000.0,1623,1000.0,2500.0,1433,2750.0,52.0,2750.0,216,1.0,2000.0,21,1237.0899658203125,,,0,,,0,2898.139892578125,202.0,2950.0,1487,168.0,2500.0,368,1600.0,10.0,3000.0,10,,,0,2880.0,722.0,2880.0,1385,,,0
RAT,32.0,176.0,174.0,8292.0,174.0,135172,64.0,167.0,271467,173.0,14843.0,173.0,64689,8.0,168.0,365336,166.0,,,0,9990.0,145.0,15091,170.0,110.0,170.0,386772,4250.0,160.0,774616,165.0,400.0,165.0,7378,1338.0,145.0,4297,158.0,804.0,159.0,547141,5399.0,158.0,650922
RBH,,,16500.0,140.0,16000.0,1755,50.0,15300.0,1323,16000.0,20.0,16400.0,395,2.0,16000.0,242,19500.0,1.0,19500.0,11,,,0,14500.0,62.0,14800.0,2484,27.0,14500.0,939,7924.009765625,40.0,25000.0,40,,,0,16447.900390625,15.0,16200.0,881,12.0,15500.0,269
RCO,400.0,,1100.0,619.0,1100.0,8930,50.0,1000.0,1193,1240.0,360.0,1240.0,3212,150.0,1210.0,2157,600.0,,,0,,,0,1200.0,3060.0,1200.0,8545,307.0,951.0,2607,1000.0,7.0,1450.0,7,100.0,920.0,1009,912.0,102.0,1000.0,6813,617.0,912.0,1934
